Year,Month,Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_Total
2019,Sep,19,81,74.5,70,75,72,70,100,92.7,74,15,8.1,1,26.9,26.8,26.7,0
2019,Sep,20,82,75.9,70,73,69.9,64,100,83.4,54,14,8.9,2,26.9,26.8,26.8,0
2019,Sep,21,86,76.1,68,73,70.3,63,100,84.5,48,13,6.2,0,26.9,26.8,26.7,0
2019,Sep,22,81,74.3,68,75,72.7,68,100,95.2,74,8,3.5,0,26.9,26.8,26.8,0
2019,Sep,23,84,73.6,68,75,71.3,68,100,93.3,62,16,6.8,1,26.9,26.8,26.7,0
2019,Sep,24,82,73.6,68,75,72,68,100,95.4,66,12,5.3,0,26.9,26.8,26.7,0
2019,Sep,25,82,74.4,68,75,70.8,68,100,90.1,62,14,6.9,2,26.9,26.8,26.8,0
2019,Sep,26,82,75.2,68,75,69.8,66,100,85.3,58,15,8.4,1,27,26.9,26.9,0
2019,Sep,27,84,75.6,70,73,69.5,63,100,83.4,48,9,6.1,3,27,27,26.9,0
2019,Sep,28,86,76.8,70,73,69,63,100,79.5,45,10,5.8,0,27,26.9,26.8,0
2019,Sep,29,84,76.3,70,73,68.8,61,100,80.4,45,10,5.9,1,27,26.9,26.9,0
2019,Sep,30,84,77.9,70,73,67,61,100,71.7,45,14,8.8,3,27,26.9,26.8,0
2019,Oct,1,84,73.8,66,75,69.8,66,100,89.5,55,15,6.3,1,27,26.9,26.8,0
2019,Oct,2,84,76,66,75,69.3,64,100,82.2,54,15,5.2,1,27,26.9,26.8,0
2019,Oct,3,86,74.1,66,73,69.5,64,100,87.3,51,9,4.5,0,26.9,26.9,26.8,0
2019,Oct,4,84,73.4,66,73,69.8,66,100,90,55,10,4.4,1,26.9,26.9,26.8,0
2019,Oct,5,84,73.8,68,73,69.6,64,100,88.6,54,9,4.3,0,26.9,26.9,26.8,0
2019,Oct,6,84,74.7,68,73,70.6,64,100,89,51,10,4.2,0,26.9,26.9,26.8,0
2019,Oct,7,82,73.8,64,73,69.5,64,100,87.7,61,9,4.2,1,27,26.9,26.8,0
2019,Oct,8,82,73.7,66,73,69.3,66,100,87.8,58,15,4.2,0,26.9,26.9,26.8,0
2019,Oct,9,84,75.3,66,73,67.9,63,100,80.7,48,9,3.3,0,26.9,26.9,26.8,0
2019,Oct,10,84,74.8,68,75,70.9,64,100,89.3,54,9,3.9,0,26.9,26.9,26.8,0
2019,Oct,11,84,76.4,70,75,71.6,64,100,87.1,54,7,4.2,0,26.9,26.9,26.8,0
2019,Oct,12,84,76.5,70,75,69.9,63,100,82.3,48,8,4.8,1,26.9,26.9,26.8,0
2019,Oct,13,84,76.4,70,73,70.2,64,100,83.5,51,16,6,3,26.9,26.9,26.8,0
2019,Oct,14,84,76.1,70,73,70.3,66,100,84.1,55,12,5.6,2,27,26.9,26.8,0
2019,Oct,15,82,74.8,70,75,71.5,66,100,90.6,58,10,6.1,1,26.9,26.9,26.8,0
2019,Oct,16,81,74.1,70,73,70.8,68,100,90.9,65,14,7.8,3,26.9,26.9,26.8,0
2019,Oct,17,81,72.3,68,75,70.7,68,100,94.9,70,12,5.6,0,26.9,26.9,26.8,0
2019,Oct,18,81,73.5,66,73,70.8,66,100,92.1,65,9,6,1,26.9,26.9,26.8,0
2019,Oct,19,82,73.9,68,73,70.3,66,100,90,58,10,6.5,3,26.9,26.9,26.8,0
2019,Oct,20,81,72.7,70,75,70.9,70,100,94.6,70,14,5,0,26.9,26.9,26.8,0
2019,Oct,21,81,72.9,70,75,70.9,68,100,94,65,9,4.3,0,26.9,26.8,26.8,0
2019,Oct,22,77,71.3,68,73,70.6,68,100,97.7,83,13,6.6,1,26.9,26.8,26.8,0
2019,Oct,23,82,73.1,68,72,70.1,68,100,91.2,62,16,8.7,1,26.9,26.8,26.7,0
2019,Oct,24,81,73.2,68,72,68.5,64,100,87.2,58,18,10.8,0,26.9,26.8,26.8,0
2019,Oct,25,79,71.7,68,72,68.8,66,100,91.7,65,15,8.8,2,26.9,26.8,26.8,0
2019,Oct,26,81,73.2,68,72,68.3,64,100,86,61,14,7.4,2,26.9,26.9,26.8,0
2019,Oct,27,81,72.8,68,73,68.4,66,100,87.6,61,9,3.2,0,26.9,26.9,26.8,0
2019,Oct,28,82,73.2,68,75,70.1,68,100,91.2,65,13,5.7,0,26.9,26.9,26.8,0
2019,Oct,29,77,70.9,66,73,69.6,66,100,95.6,78,14,7.5,0,27,26.9,26.8,0
2019,Oct,30,77,70.9,68,75,70.4,68,100,98.5,83,14,9.1,3,26.9,26.9,26.8,0
2019,Oct,31,77,73.2,68,73,70.7,68,100,91.5,74,15,9.8,6,26.9,26.9,26.8,0
2019,Nov,1,82,74.2,64,73,67.4,59,100,82.5,51,8,4.7,0,26.9,26.9,26.8,0
2019,Nov,2,82,74.7,68,73,68.7,63,100,83.8,51,9,4.3,0,27,26.9,26.8,0
2019,Nov,3,84,73.2,64,73,66.5,61,100,82,48,8,4,0,27,26.9,26.9,0
2019,Nov,4,84,72.9,63,72,58.6,46,100,68,27,10,3.8,0,27,26.9,26.9,0
2019,Nov,5,84,71.2,0,68,61.3,0,100,72,0,12,3.8,0,26.9,26.3,0,0
2019,Nov,6,84,74.3,63,70,63.9,57,100,74,42,7,3.6,0,26.9,26.8,26.8,0
2019,Nov,7,84,74.7,64,72,66.5,59,100,78.7,45,8,2.8,0,26.9,26.8,26.8,0
2019,Nov,8,84,75,70,73,70.6,64,100,87.7,51,8,3.3,0,26.9,26.9,26.8,0
2019,Nov,9,84,75,68,75,68.1,61,100,81.6,45,8,3.5,0,26.9,26.9,26.8,0
2019,Nov,10,84,74.2,66,75,67.3,61,100,81.7,45,7,3.2,0,26.9,26.9,26.8,0
2019,Nov,11,82,72.2,66,70,64.8,57,100,81.2,42,9,4.7,2,26.9,26.9,26.8,0
2019,Nov,12,82,71.9,63,70,63.9,57,100,79.7,42,12,6.6,1,27,26.9,26.8,0
2019,Nov,13,81,71.2,63,70,63.4,57,100,80.5,45,12,7,2,27,26.9,26.8,0
2019,Nov,14,79,70.2,64,72,68.2,64,100,94.2,61,13,5.9,1,27,26.9,26.9,0
2019,Nov,15,79,72.2,68,73,70.2,68,100,94,69,7,4.8,1,27,26.9,26.8,0
2019,Nov,16,82,73.3,68,72,68.5,63,100,86.9,51,10,6.2,1,27,26.9,26.9,0
2019,Nov,17,82,73.4,68,70,65.4,59,100,79.1,45,9,5.3,0,27,26.9,26.9,0
2019,Nov,18,82,73.7,66,75,69.6,66,100,88.6,58,13,7.2,1,27,26.9,26.8,0
2019,Nov,19,84,74.1,68,73,67.6,59,100,83.3,42,13,5,1,27,26.9,26.8,0
2019,Nov,20,81,71.3,68,73,69.6,68,100,95,65,15,8,3,26.9,26.9,26.8,0
2019,Nov,21,77,71.4,66,72,68.8,66,100,92,69,10,6.5,2,27,26.9,26.9,0
2019,Nov,22,79,70.1,63,70,66.7,63,100,89.9,61,12,6.1,2,27,26.9,26.9,0
2019,Nov,23,81,70.2,63,66,60.6,52,100,77,37,12,6.9,2,27,26.9,26.9,0
2019,Nov,24,82,71.4,63,68,63.4,55,100,79.7,39,9,5.2,1,27,26.9,26.8,0
2019,Nov,25,81,70.1,63,68,64.1,57,100,83.7,50,14,7.5,1,27,26.9,26.8,0
2019,Nov,26,81,72,63,70,63.5,54,100,78.8,39,14,9.2,5,26.9,26.9,26.8,0
2019,Nov,27,77,71.4,66,72,68,66,100,89.8,69,14,7.8,3,26.9,26.9,26.8,0
2019,Nov,28,81,71.9,64,72,67.8,64,100,88.8,58,14,8.1,3,27,26.9,26.8,0
2019,Nov,29,81,71.6,64,72,67.5,63,100,88.4,54,14,8,3,27,26.9,26.8,0
2019,Nov,30,75,69.8,63,72,68.7,63,100,96.1,73,14,7.9,1,27,26.9,26.8,0
2019,Dec,1,73,70,68,73,70,68,100,100,100,14,9.1,6,26.9,26.9,26.8,0
2019,Dec,2,75,69.7,66,73,69,66,100,97.6,78,17,9.9,5,27,26.9,26.9,0
2019,Dec,3,77,70,64,70,65.9,61,100,88.2,57,15,9.6,5,27,26.9,26.9,0
2019,Dec,4,77,68.3,63,68,64.8,63,100,90.1,69,15,9.7,5,27,26.9,26.9,0
2019,Dec,5,77,67.3,63,66,62.8,59,100,87.1,54,13,6.5,1,27,27,26.9,0
2019,Dec,6,75,66.9,59,66,62.1,59,100,86.6,57,13,6.9,0,27,26.9,26.9,0
2019,Dec,7,75,67.6,59,70,66.2,59,100,95.7,73,14,6.7,1,27,26.9,26.9,0
2019,Dec,8,77,66.5,0,70,63.6,0,100,89.7,0,12,6.6,0,27,26.4,0,0
2019,Dec,9,79,69.5,61,70,63.1,55,100,83.3,44,13,7.2,2,27,26.9,26.9,0
2019,Dec,10,79,62.6,0,68,57.5,0,100,76,0,12,6,0,27,24.8,0,0
2019,Dec,11,81,68.6,59,64,60.4,54,100,78.8,39,8,4.7,0,27,26.9,26.8,0
2019,Dec,12,81,67.9,59,68,61.4,55,100,83.3,42,10,4.9,0,27,26.9,26.8,0
2019,Dec,13,82,71.4,61,70,64.6,55,100,82.4,42,10,6.4,3,27,26.9,26.9,0
2019,Dec,14,77,69.3,63,72,66.9,63,100,93.1,65,13,8.2,3,27,27,26.9,0
2019,Dec,15,79,69.3,63,68,63,59,100,82.5,54,14,7.1,1,27,26.9,26.9,0
2019,Dec,16,79,69.8,63,70,65,61,100,86.6,54,13,8,3,27,26.9,26.9,0
2019,Dec,17,79,69,61,68,64.2,61,100,86.7,54,14,7.3,1,27,26.9,26.9,0
2019,Dec,18,79,68.9,59,70,64.4,59,100,87.7,51,14,8.1,1,27,27,26.9,0
2019,Dec,19,77,67.9,59,68,63,57,100,86.5,50,14,6.6,0,27,26.9,26.9,0
2019,Dec,20,77,68.5,61,66,62.2,57,100,83.1,50,12,6.2,3,27,26.9,26.9,0
2019,Dec,21,82,71.2,64,68,64.1,57,100,81.9,45,13,8.5,5,27,26.9,26.8,0
2019,Dec,22,81,70.4,64,66,62.8,57,100,80.2,45,10,7,5,27,26.9,26.9,0
2019,Dec,23,81,70.1,66,68,62.9,52,100,81.4,41,12,6.7,3,27,26.9,26.8,0
2019,Dec,24,82,72.4,64,70,66.7,61,100,84.8,51,10,6.9,3,27,26.9,26.9,0
2019,Dec,25,79,71.1,66,72,67.8,64,100,90.5,61,10,7.2,3,27,26.9,26.9,0
2019,Dec,26,82,67.9,0,68,61.3,0,100,79,0,9,4.4,0,27,25.8,0,0
2019,Dec,27,84,71.5,63,70,63.7,59,100,80.1,45,9,5.8,2,27,26.9,26.8,0
2019,Dec,28,81,69.9,61,66,62.3,55,100,80.2,48,12,7.3,3,27,26.9,26.8,0
2019,Dec,29,81,70.3,61,66,60.6,55,100,75.7,42,10,6.2,3,27,26.9,26.8,0
2019,Dec,30,81,70.7,63,68,62.5,54,100,79.2,39,12,7.8,3,27,26.9,26.9,0
2019,Dec,31,79,72,64,68,63.4,59,100,77.4,51,12,7,2,27,26.9,26.9,0
2018,Jan,1,82,70.3,57,66,58.4,50,100,70.9,32,8,3.4,0,26.9,26.8,26.8,0
2018,Jan,2,82,70.9,61,68,60.6,52,100,75.1,37,7,4.3,0,26.9,26.8,26.8,0
2018,Jan,3,81,70.7,61,68,60.2,52,100,73.8,37,8,4.7,1,26.9,26.9,26.8,0
2018,Jan,4,81,68.2,55,64,58.5,52,100,75.9,37,9,5.2,2,27,26.9,26.8,0
2018,Jan,5,79,66.5,55,61,54.5,48,100,70.3,34,9,3.8,0,26.9,26.9,26.8,0
2018,Jan,6,79,66.4,55,61,54,50,100,69.4,36,6,3.4,0,26.9,26.9,26.8,0
2018,Jan,7,79,65.8,55,61,51.6,45,100,65.7,32,8,4.1,0,26.9,26.9,26.8,0
2018,Jan,8,79,65.7,54,61,52.4,43,100,69,28,12,6,0,27,26.9,26.8,0
2018,Jan,9,81,68.7,57,68,58.6,46,100,76.1,30,12,7.2,3,27,26.9,26.9,0
2018,Jan,10,82,70.3,63,68,61.9,55,100,78.3,42,15,7.4,1,27,27,26.9,0
2018,Jan,11,84,72.3,61,68,64.2,61,100,78.8,45,12,6.4,1,27,26.9,26.9,0
2018,Jan,12,82,71.6,61,66,61.8,57,100,75.4,42,12,5.6,0,27,26.9,26.9,0
2018,Jan,13,86,70.3,55,68,53.4,45,100,63.1,25,13,4.9,0,27,26.9,26.9,0
2018,Jan,14,86,69.4,55,64,53.9,43,100,67.1,23,14,5.5,0,27,26.9,26.9,0
2018,Jan,15,84,70.8,55,64,54.3,45,100,63.7,26,10,5.2,0,27,26.9,26.9,0
2018,Jan,16,82,69.9,59,64,56.6,48,100,69,32,12,4.6,0,27,26.9,26.8,0
2018,Jan,17,81,67.8,57,64,53,45,100,65.3,30,10,5,0,27,26.9,26.8,0
2018,Jan,18,81,60.3,0,59,44.8,0,100,56,0,14,4.5,0,27,24.1,0,0
2018,Jan,19,81,65.4,50,59,50.3,41,100,66,26,13,5.2,0,27,26.9,26.9,0
2018,Jan,20,81,63,0,59,47.3,0,100,61.8,0,9,4.2,0,27,25.8,0,0
2018,Jan,21,82,64.8,0,61,48.2,0,100,62.6,0,8,4.2,0,26.9,26.3,0,0
2018,Jan,22,81,67,57,63,55.3,45,100,73,28,9,5.7,2,26.9,26.9,26.8,0
2018,Jan,23,84,70.4,61,64,59.5,50,100,73.6,32,7,4.6,0,26.9,26.8,26.8,0
2018,Jan,24,82,70.6,59,66,58.8,52,100,71.8,35,7,3.1,0,26.9,26.8,26.8,0
2018,Jan,25,82,70.2,59,63,54.2,46,100,62.4,28,8,3.5,0,26.9,26.8,26.8,0
2018,Jan,26,81,68.5,57,59,52.7,46,100,63.6,30,9,4.2,0,26.9,26.9,26.8,0
2018,Jan,27,82,68.4,57,61,53.9,46,100,66.2,28,7,3.1,0,26.9,26.9,26.8,0
2018,Jan,28,81,66.7,0,63,53,0,100,65.5,0,9,4.9,0,27,26.9,26.8,0
2018,Jan,29,82,69.1,57,63,55.5,48,100,68.2,30,12,6.8,2,27,26.9,26.8,0
2018,Jan,30,82,68.1,55,63,53.6,46,100,66.5,28,13,5.5,0,27,26.9,26.9,0
2018,Jan,31,82,70.1,54,63,47.4,36,100,51.2,19,10,5.2,0,27,26.9,26.9,0
2018,Feb,1,84,67.3,50,55,42.2,34,100,48.5,16,15,4.8,0,27,26.9,26.9,0
2018,Feb,2,84,62.5,0,52,38.7,0,100,43.2,0,13,5.7,0,27,26.4,0,0
2018,Feb,3,82,68.6,50,54,44.1,36,94,48.5,19,12,5.7,0,27,26.9,26.8,0
2018,Feb,4,82,67.2,50,57,45.7,32,100,55.5,17,10,4.7,1,27,26.9,26.9,0
2018,Feb,5,82,68.3,52,61,49.8,32,100,61.5,17,9,4.9,0,27,26.9,26.9,0
2018,Feb,6,86,73.5,61,70,61.3,54,100,71.6,33,10,5.6,0,27,26.9,26.9,0
2018,Feb,7,82,70,0,72,65.4,0,100,85.9,0,13,5.7,0,27,26.4,0,0
2018,Feb,8,82,72.3,64,70,60.6,50,100,71.5,32,8,3.8,0,27,26.9,26.8,0
2018,Feb,9,90,74.1,63,72,64.7,54,100,78,31,14,4.4,0,26.9,26.9,26.8,0
2018,Feb,10,84,73.4,64,73,60.7,50,100,71.3,30,14,5.8,0,27,26.9,26.9,0
2018,Feb,11,84,72.5,63,68,57.2,45,100,66.1,26,15,8.3,1,27,26.9,26.9,0
2018,Feb,12,82,71.9,63,68,60,46,100,72,28,12,7,3,27,27,26.9,0
2018,Feb,13,84,70.7,0,66,55.7,0,100,65.4,0,10,6.4,0,27.1,26.4,0,0
2018,Feb,14,84,71.3,63,66,60.7,50,100,74.4,32,13,8,0,27.1,27,26.9,0
2018,Feb,15,84,72.3,61,68,60.6,52,100,72.5,33,14,7.9,2,27.1,27,27,0
2018,Feb,16,84,71.4,57,63,46.6,30,100,51.3,14,10,4.9,0,27.1,27,26.9,0
2018,Feb,17,86,71.3,57,64,52.3,37,100,60.1,19,12,4.4,0,27,26.9,26.8,0
2018,Feb,18,86,70.5,57,66,51.5,37,100,61.7,18,12,6.7,1,26.9,26.9,26.8,0
2018,Feb,19,86,72.2,55,64,49.5,28,100,57.4,13,13,6.7,0,26.9,26.9,26.8,0
2018,Feb,20,86,72,59,64,51.1,37,100,56.9,18,14,5.9,0,27,26.9,26.8,0
2018,Feb,21,86,72.5,59,63,48,30,100,52.2,13,14,6.7,0,26.9,26.9,26.8,0
2018,Feb,22,88,73.1,57,63,47.5,34,100,50.2,15,13,5.6,0,26.9,26.9,26.8,0
2018,Feb,23,86,70.9,55,59,44.7,30,100,48.4,13,15,5.9,0,26.9,26.9,26.8,0
2018,Feb,24,86,70.9,55,64,54.9,43,100,65.4,22,13,8,0,27,26.9,26.8,0
2018,Feb,25,86,72.6,59,66,52.8,37,100,59.9,19,13,6.7,0,27,26.9,26.9,0
2018,Feb,26,88,73.7,59,66,47.3,30,100,50.1,13,10,4.9,0,27,26.9,26.8,0
2018,Feb,27,90,73.4,57,61,44,28,100,44.1,11,16,7.8,0,26.9,26.9,26.8,0
2018,Feb,28,88,75.8,54,57,38.1,23,100,36.2,9,14,7.2,0,27,26.9,26.8,0
2018,Mar,1,88,73.3,57,66,43.6,30,100,44.5,13,16,6.3,0,26.9,26.9,26.8,0
2018,Mar,2,90,73.9,55,57,41.9,27,100,41.6,10,14,6.3,0,26.9,26.9,26.8,0
2018,Mar,3,90,74.3,55,55,37,23,94,34,9,13,5.5,0,26.9,26.9,26.8,0
2018,Mar,4,90,74.3,55,55,40.2,28,88,37.2,11,14,5.8,0,26.9,26.9,26.8,0
2018,Mar,5,90,72.8,0,57,36.1,0,88,35,0,13,5.3,0,26.9,26.9,26.8,0
2018,Mar,6,90,74,55,57,35.9,10,100,37.8,5,12,5.8,0,26.9,26.9,26.8,0
2018,Mar,7,90,73.8,54,63,46.3,23,100,49.5,9,14,6.7,0,26.9,26.9,26.8,0
2018,Mar,8,90,73.3,57,63,43.1,28,100,43.2,12,15,6.8,0,27,26.9,26.8,0
2018,Mar,9,90,75.5,55,59,44.6,27,100,43.5,10,16,6.8,0,27,26.9,26.8,0
2018,Mar,10,90,73.5,0,61,47.1,0,100,44.9,0,14,5.6,0,26.9,26.4,0,0
2018,Mar,11,91,75.3,61,63,47.5,28,100,49.1,12,17,7.4,0,27,26.9,26.8,0
2018,Mar,12,90,77.3,61,68,54.8,36,100,53.2,19,17,9,0,27,26.9,26.8,0
2018,Mar,13,88,78.3,66,66,56.1,50,100,48.5,29,15,9.5,0,27,26.9,26.8,0
2018,Mar,14,88,79.2,70,73,58.7,48,100,53.1,25,17,9.5,3,26.9,26.9,26.8,0
2018,Mar,15,90,77.5,70,73,66,52,100,74.7,31,22,8.1,2,26.9,26.9,26.8,0
2018,Mar,16,86,74.4,66,73,67.2,61,100,82,45,22,5.1,0,26.9,26.8,26.8,0
2018,Mar,17,84,72.5,68,73,69.5,63,100,91.8,48,14,5.1,0,26.9,26.9,26.8,0
2018,Mar,18,84,74.6,64,73,66.9,63,100,79.3,48,12,5.9,2,26.9,26.9,26.8,0
2018,Mar,19,88,75.3,64,66,53.9,37,100,56.4,18,12,5.3,0,27,26.9,26.9,0
2018,Mar,20,90,77,63,66,55.7,45,100,54.9,21,9,4.7,1,27,26.9,26.8,0
2018,Mar,21,91,80.5,66,73,60.1,52,100,54.8,26,12,5.6,1,26.9,26.9,26.8,0
2018,Mar,22,90,79.9,70,73,61.6,52,100,59.4,27,10,5.1,0,26.9,26.8,26.8,0
2018,Mar,23,91,80.4,70,73,58,46,100,53.7,21,13,5.1,0,26.9,26.8,26.8,0
2018,Mar,24,91,79.6,68,73,62,52,100,61.2,26,13,5.9,1,26.9,26.9,26.8,0
2018,Mar,25,91,78.1,66,73,56.6,43,100,56.1,21,15,6.7,0,27,26.9,26.9,0
2018,Mar,26,90,77.7,64,70,52.7,36,100,50.2,15,15,5.8,0,27,26.9,26.9,0
2018,Mar,27,91,78,66,68,58.5,45,100,58.9,20,12,4.2,0,27,26.9,26.8,0
2018,Mar,28,91,80.3,66,73,62.8,52,100,60.1,27,12,5.3,0,26.9,26.9,26.8,0
2018,Mar,29,91,80.9,72,75,67.8,55,100,68.4,33,13,6,1,26.9,26.9,26.8,0
2018,Mar,30,91,77.4,70,77,70.1,59,100,80.1,36,18,7.5,0,26.9,26.8,26.8,0
2018,Mar,31,91,78,70,75,67.4,55,100,72.6,36,21,7.6,0,26.9,26.8,26.8,0
2018,Apr,1,91,79.5,66,73,65.7,57,100,67.5,33,10,5.3,1,26.9,26.8,26.7,0
2018,Apr,2,90,70.3,0,75,63.9,0,100,77.7,0,18,5.8,0,26.9,26.9,26.8,0
2018,Apr,3,90,76.3,0,75,63.6,0,100,68.7,0,10,3.7,0,26.9,26.8,26.8,0
2018,Apr,4,91,77.9,64,72,60.6,48,100,62.1,24,12,4.4,0,26.9,26.8,26.7,0
2018,Apr,5,91,78.5,64,68,59.4,50,100,58,24,12,5.8,0,26.9,26.8,26.7,0
2018,Apr,6,91,79.1,66,72,57.2,48,100,53.4,23,12,4.6,0,26.9,26.8,26.8,0
2018,Apr,7,90,77.8,66,70,61,54,100,62.2,29,12,4.6,0,26.9,26.9,26.8,0
2018,Apr,8,90,78,66,73,60.8,46,100,63.9,22,13,7.7,1,26.9,26.9,26.8,0
2018,Apr,9,90,77.5,66,72,61.1,52,100,63,27,13,6.8,1,26.9,26.9,26.8,0
2018,Apr,10,90,78.3,64,73,62.2,52,100,64.2,27,12,7.4,0,26.9,26.8,26.8,0
2018,Apr,11,90,79.4,70,73,61.8,48,100,62.8,24,9,6.1,3,26.9,26.8,26.8,0
2018,Apr,12,91,80.3,72,73,63.1,52,100,61.8,26,9,5.5,0,26.9,26.8,26.8,0
2018,Apr,13,91,80.6,72,75,63.6,52,100,63.5,26,12,7.6,1,26.9,26.8,26.8,0
2018,Apr,14,93,81.9,72,77,65.7,54,100,64.9,26,12,7,3,26.9,26.8,26.7,0
2018,Apr,15,91,81.8,72,75,65.7,55,100,63.4,31,10,6,2,26.9,26.8,26.8,0
2018,Apr,16,91,81.2,72,77,69.2,59,100,72.5,34,18,4.7,0,26.9,26.9,26.8,0
2018,Apr,17,93,81.6,72,77,62.7,52,100,58.8,24,12,5.1,0,27,26.9,26.8,0
2018,Apr,18,95,83.1,70,73,61.9,52,100,52.9,24,8,4.4,0,26.9,26.9,26.8,0
2018,Apr,19,93,83.1,73,75,64.3,55,89,56.5,28,10,5.8,0,26.9,26.8,26.7,0
2018,Apr,20,93,80,72,70,63.1,55,88,59.2,28,22,7.8,1,26.9,26.8,26.8,0
2018,Apr,21,95,83.1,73,75,65.3,54,100,59.9,26,9,5.3,2,26.9,26.8,26.7,0
2018,Apr,22,93,79.1,72,77,67.9,57,100,71.8,31,14,7.4,0,26.9,26.8,26.8,0
2018,Apr,23,93,82.3,70,72,62.3,50,100,54.6,23,12,5.2,0,26.9,26.8,26.8,0
2018,Apr,24,90,75.3,0,73,68.6,0,100,80.4,0,14,6.4,1,26.9,26.3,0,0
2018,Apr,25,91,79.3,70,75,68.5,59,100,73.1,34,18,6.1,0,26.9,26.8,26.7,0
2018,Apr,26,93,78.9,70,77,69,59,100,76.5,32,20,5.9,0,26.9,26.8,26.7,0
2018,Apr,27,93,80.4,70,75,64.4,48,100,64.6,23,9,3.5,0,26.9,26.8,26.8,0
2018,Apr,28,91,79.8,70,75,64.3,52,100,65.3,26,12,5.6,0,26.9,26.9,26.8,0
2018,Apr,29,93,82.1,70,73,65.1,54,100,60.8,26,16,6.2,0,26.9,26.8,26.7,0
2018,Apr,30,95,82.6,72,77,65.3,57,100,60.9,28,16,8.5,3,26.9,26.8,26.7,0
2018,May,1,93,81,72,75,69.4,63,100,71.1,38,16,7.2,1,26.9,26.8,26.7,0
2018,May,2,91,77.6,68,77,71.9,66,100,84.7,43,31,8.2,0,26.9,26.8,26.8,0
2018,May,3,90,76.3,66,75,69.2,63,100,82.3,43,22,9.2,0,27,26.8,26.7,0
2018,May,4,88,75.4,0,72,65.3,0,100,69.1,0,9,4.6,0,26.9,26.8,26.8,0
2018,May,5,90,80.2,70,75,65.6,54,100,66.5,33,8,4.6,0,26.9,26.9,26.8,0
2018,May,6,91,80.7,72,77,69.5,59,100,73.4,34,10,4.9,0,26.9,26.9,26.8,0
2018,May,7,91,81.7,73,77,69.3,57,100,70.6,33,16,6.5,0,26.9,26.8,26.8,0
2018,May,8,91,79.2,70,77,69.3,59,100,74.8,34,14,7.5,0,26.9,26.8,26.7,0
2018,May,9,88,75.1,0,75,64.4,0,100,66.1,0,14,6.5,0,26.9,25.2,0,0
2018,May,10,91,75.9,0,73,67.5,0,100,78,0,21,6.9,2,26.9,26.3,0,0
2018,May,11,90,77,70,75,70,64,100,83.1,43,23,5.7,1,26.9,26.8,26.8,0
2018,May,12,90,79.6,68,73,68.6,63,100,72.5,40,12,5.2,0,26.9,26.8,26.8,0
2018,May,13,90,76.1,70,73,70.4,63,100,85.7,43,17,6.5,0,26.9,26.8,26.8,0
2018,May,14,88,77.7,70,73,68.4,63,100,75,43,15,5.9,1,26.9,26.8,26.8,0
2018,May,15,90,77.6,70,73,68.6,59,100,77.5,36,10,5,1,26.9,26.8,26.7,0
2018,May,16,90,80,72,75,68.5,59,100,71.9,36,10,4.8,0,26.8,26.8,26.7,0
2018,May,17,91,81,72,75,65.5,55,100,63.9,29,12,5.7,1,26.8,26.8,26.7,0
2018,May,18,90,75.9,68,75,70.2,63,100,84.7,40,35,6.8,1,26.8,26.8,26.7,0
2018,May,19,93,79.5,70,73,68.3,59,100,73.7,34,15,6.7,0,26.9,26.8,26.7,0
2018,May,20,91,78.6,70,73,67.8,59,100,74.8,36,15,6,0,26.8,26.8,26.7,0
2018,May,21,90,76.5,70,72,69.5,64,100,80.6,46,25,7.2,0,26.8,26.8,26.7,0
2018,May,22,90,79.8,68,75,68.6,59,100,73,36,8,4.1,0,26.8,26.8,26.7,0
2018,May,23,90,76.4,68,77,70.3,64,100,83.1,46,14,6.2,0,26.8,26.8,26.7,0
2018,May,24,90,80.3,68,75,67.9,59,100,70.2,36,10,6.5,1,26.8,26.7,26.7,0
2018,May,25,88,76.8,70,77,71.1,64,100,86.1,46,16,6.3,2,26.8,26.7,26.6,0
2018,May,26,90,75,0,77,71.5,0,100,89,0,16,4.2,0,26.8,26.2,0,0
2018,May,27,88,78.9,72,79,74.1,68,100,87.4,52,12,4.9,1,26.8,26.7,26.6,0
2018,May,28,90,73.1,0,77,64,0,100,67.7,0,12,6.8,2,26.8,26.7,26.6,0
2018,May,29,88,79,72,77,69.3,57,100,75.9,37,16,12.1,8,26.8,26.7,26.6,0
2018,May,30,86,76.4,70,79,72.3,70,100,88.6,62,16,9.4,2,26.8,26.7,26.6,0
2018,May,31,90,80.1,72,79,74,68,100,82.8,55,13,7.3,1,26.8,26.8,26.7,0
2018,June,1,88,76.8,70,77,73,70,100,89.5,55,15,6.4,1,26.8,26.8,26.7,0
2018,June,2,82,74.2,68,79,72.3,68,100,94.3,70,21,6.3,1,26.9,26.8,26.7,0
2018,June,3,84,74.9,70,79,72.5,70,100,93,62,18,8.5,2,26.8,26.8,26.7,0
2018,June,4,82,73.4,0,75,71.5,0,100,92.5,0,12,7.9,0,26.8,26.2,0,0
2018,June,5,86,77.6,72,77,72.5,68,100,85.9,55,14,8.8,3,26.8,26.8,26.7,0
2018,June,6,86,78.2,72,75,71.8,68,100,82.3,55,16,12.6,6,26.9,26.8,26.7,0
2018,June,7,84,76.4,72,75,71.5,68,100,86,58,20,15.6,10,26.8,26.8,26.7,0
