Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
241,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2800,3500,3200,11-Jan-19
242,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,09-Jan-19
243,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,3000,4000,3500,08-Jan-19
244,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2500,3000,2800,07-Jan-19
245,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1000,1600,1300,05-Jan-19
246,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1000,1600,1300,03-Jan-19
247,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1000,1300,1200,02-Jan-19
248,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1000,1400,1200,01-Jan-19
249,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1250,31-Dec-19
250,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,30-Dec-19
251,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1250,1000,28-Dec-19
252,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1100,800,27-Dec-19
253,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1100,850,26-Dec-19
254,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,900,25-Dec-19
255,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1150,900,24-Dec-19
256,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,900,23-Dec-19
257,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1100,850,21-Dec-19
258,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1250,900,20-Dec-19
259,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1500,1050,19-Dec-19
260,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1400,1000,18-Dec-19
261,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1650,1250,17-Dec-19
262,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1000,16-Dec-19
263,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1800,1250,14-Dec-19
264,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,13-Dec-19
265,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,12-Dec-19
266,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,900,650,11-Dec-19
267,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1150,10-Dec-19
268,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,1800,1600,09-Dec-19
269,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,1800,1500,07-Dec-19
270,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,1600,1400,06-Dec-19
271,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,1800,1600,05-Dec-19
272,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2000,1750,04-Dec-19
273,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,03-Dec-19
274,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2500,2250,02-Dec-19
275,Bangalore,Channapatana,Tomato,Tomato,FAQ,1600,2400,2000,30-Nov-19
276,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2400,1700,29-Nov-19
277,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,2250,1500,28-Nov-19
278,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,2250,1500,27-Nov-19
279,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,1750,1250,26-Nov-19
280,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,2000,1300,25-Nov-19
281,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1750,23-Nov-19
282,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1500,22-Nov-19
283,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1250,21-Nov-19
284,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,1750,20-Nov-19
285,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1000,19-Nov-19
286,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,18-Nov-19
287,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1350,1000,16-Nov-19
288,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,750,15-Nov-19
289,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1100,750,14-Nov-19
290,Bangalore,Channapatana,Tomato,Tomato,FAQ,700,1250,1000,13-Nov-19
291,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1000,12-Nov-19
292,Bangalore,Channapatana,Tomato,Tomato,FAQ,850,1750,1400,11-Nov-19
293,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1800,1250,09-Nov-19
294,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,08-Nov-19
295,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,07-Nov-19
296,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,06-Nov-19
297,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2600,2000,05-Nov-19
298,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,04-Nov-19
299,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1750,02-Nov-19
300,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1750,01-Nov-19
301,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,31-Oct-19
302,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2000,1750,30-Oct-19
303,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,29-Oct-19
304,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,4500,3500,27-Oct-19
305,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,5000,4000,26-Oct-19
306,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2300,1900,25-Oct-19
307,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,2000,1600,24-Oct-19
308,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2000,1750,23-Oct-19
309,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2200,1650,22-Oct-19
310,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,2000,1600,21-Oct-19
311,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,19-Oct-19
312,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,18-Oct-19
313,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,17-Oct-19
314,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,2000,1500,16-Oct-19
315,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,15-Oct-19
316,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,14-Oct-19
317,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1800,1400,12-Oct-19
318,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1400,1100,11-Oct-19
319,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,10-Oct-19
320,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,09-Oct-19
321,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,05-Oct-19
322,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1750,1250,04-Oct-19
323,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1500,1100,03-Oct-19
324,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,2000,1400,02-Oct-19
325,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,2000,1500,01-Oct-19
326,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2000,1500,30-Sep-19
327,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2000,1500,28-Sep-19
328,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1700,1250,27-Sep-19
329,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1600,1200,26-Sep-19
330,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1600,1250,25-Sep-19
331,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,24-Sep-19
332,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1200,900,23-Sep-19
333,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1200,1000,21-Sep-19
334,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1300,1100,20-Sep-19
335,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1300,1000,19-Sep-19
336,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,18-Sep-19
337,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1000,800,17-Sep-19
338,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,900,16-Sep-19
339,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1000,800,14-Sep-19
340,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,800,550,13-Sep-19
341,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,800,650,12-Sep-19
342,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,800,600,11-Sep-19
343,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,800,600,10-Sep-19
344,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,750,600,09-Sep-19
345,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,500,07-Sep-19
346,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,550,06-Sep-19
347,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,600,500,05-Sep-19
348,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,600,450,04-Sep-19
349,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,750,600,03-Sep-19
350,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,750,31-Aug-19
351,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,650,500,30-Aug-19
352,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,29-Aug-19
353,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,500,400,28-Aug-19
354,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,27-Aug-19
355,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,600,26-Aug-19
356,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,900,700,24-Aug-19
357,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1000,800,23-Aug-19
358,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,900,22-Aug-19
359,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1200,1000,21-Aug-19
360,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,600,500,20-Aug-19
361,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,400,325,19-Aug-19
362,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,750,550,17-Aug-19
363,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,750,16-Aug-19
364,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,15-Aug-19
365,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1250,1000,14-Aug-19
366,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1100,750,13-Aug-19
367,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,12-Aug-19
368,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1250,10-Aug-19
369,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,09-Aug-19
370,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1250,08-Aug-19
371,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,07-Aug-19
372,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1250,06-Aug-19
373,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,05-Aug-19
374,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,03-Aug-19
375,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1000,02-Aug-19
376,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,01-Aug-19
377,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1250,31-Jul-19
378,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,30-Jul-19
379,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1800,1300,29-Jul-19
380,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,27-Jul-19
381,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,1800,1500,26-Jul-19
382,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1500,1250,25-Jul-19
383,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,24-Jul-19
384,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,23-Jul-19
385,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,22-Jul-19
386,Bangalore,Channapatana,Tomato,Tomato,FAQ,1600,3200,2400,20-Jul-19
387,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,19-Jul-19
388,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,18-Jul-19
389,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1750,17-Jul-19
390,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,16-Jul-19
391,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,15-Jul-19
392,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,3400,2400,13-Jul-19
393,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,12-Jul-19
394,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,24-Jun-19
395,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2000,22-Jun-19
396,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,21-Jun-19
397,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,20-Jun-19
398,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2000,19-Jun-19
399,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,30000,2250,18-Jun-19
400,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3750,2250,17-Jun-19
401,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,15-Jun-19
402,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,14-Jun-19
403,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,13-Jun-19
404,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3250,2500,12-Jun-19
405,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,11-Jun-19
406,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,4000,3000,10-Jun-19
407,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,3750,3000,08-Jun-19
408,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2000,07-Jun-19
409,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,6000,4000,06-Jun-19
410,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,6000,5000,05-Jun-19
411,Bangalore,Channapatana,Tomato,Tomato,FAQ,4500,6500,5500,04-Jun-19
412,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,5500,4750,03-Jun-19
413,Bangalore,Channapatana,Tomato,Tomato,FAQ,3500,4500,4000,01-Jun-19
414,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,6000,5000,31-May-19
415,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,4200,3600,30-May-19
416,Bangalore,Channapatana,Tomato,Tomato,FAQ,1600,3600,2600,29-May-19
417,Bangalore,Channapatana,Tomato,Tomato,FAQ,1600,3800,2700,28-May-19
418,Bangalore,Channapatana,Tomato,Tomato,FAQ,1800,3500,2400,27-May-19
419,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,3000,2000,25-May-19
420,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3750,2500,24-May-19
421,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,3600,2500,23-May-19
422,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2000,22-May-19
423,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,21-May-19
424,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3250,2000,20-May-19
425,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3250,2250,18-May-19
426,Bangalore,Channapatana,Tomato,Tomato,FAQ,100,3250,2500,17-May-19
427,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,16-May-19
428,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2500,15-May-19
429,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,14-May-19
430,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,13-May-19
431,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2000,11-May-19
432,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,10-May-19
433,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,09-May-19
434,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3750,2500,08-May-19
435,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3750,2700,07-May-19
436,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,06-May-19
437,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,04-May-19
438,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3250,2250,03-May-19
439,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2000,02-May-19
440,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3500,2500,01-May-19
441,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3250,2250,30-Apr-19
442,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,29-Apr-19
443,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,27-Apr-19
444,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1500,26-Apr-19
445,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3250,2000,25-Apr-19
446,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3250,2250,24-Apr-19
447,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,23-Apr-19
448,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2500,22-Apr-19
449,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,20-Apr-19
450,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,19-Apr-19
451,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1700,17-Apr-19
452,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1750,16-Apr-19
453,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2750,2100,15-Apr-19
454,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,13-Apr-19
455,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,1750,12-Apr-19
456,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1500,11-Apr-19
457,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1400,1000,10-Apr-19
458,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1400,1200,09-Apr-19
459,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,08-Apr-19
460,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,2000,1300,05-Apr-19
461,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,04-Apr-19
462,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,03-Apr-19
463,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1250,02-Apr-19
464,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1500,1100,01-Apr-19
465,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1250,900,31-Mar-19
466,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1250,900,30-Mar-19
467,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,29-Mar-19
468,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,28-Mar-19
469,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,27-Mar-19
470,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1500,1200,26-Mar-19
471,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,25-Mar-19
472,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,800,23-Mar-19
473,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,800,22-Mar-19
474,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,21-Mar-19
475,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,20-Mar-19
476,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,800,19-Mar-19
477,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1200,1000,18-Mar-19
478,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,16-Mar-19
479,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,15-Mar-19
480,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,750,14-Mar-19
481,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,800,13-Mar-19
482,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,700,12-Mar-19
483,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,600,475,11-Mar-19
484,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,700,500,09-Mar-19
485,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,500,08-Mar-19
486,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,500,07-Mar-19
487,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,550,06-Mar-19
488,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,05-Mar-19
489,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,800,500,04-Mar-19
490,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1150,800,02-Mar-19
491,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,800,01-Mar-19
492,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,750,28-Feb-19
493,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1100,800,27-Feb-19
494,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,750,26-Feb-19
495,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,750,25-Feb-19
496,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,23-Feb-19
497,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,22-Feb-19
498,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,800,600,21-Feb-19
499,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,800,550,20-Feb-19
500,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,525,19-Feb-19
501,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,450,18-Feb-19
502,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,550,16-Feb-19
503,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,550,15-Feb-19
504,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,600,14-Feb-19
505,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,700,500,13-Feb-19
506,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,12-Feb-19
507,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,700,500,11-Feb-19
508,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,800,09-Feb-19
509,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,750,08-Feb-19
510,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,700,07-Feb-19
511,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,650,06-Feb-19
512,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1250,1000,05-Feb-19
513,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,04-Feb-19
514,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,800,600,02-Feb-19
515,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,750,600,01-Feb-19
516,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,750,600,31-Jan-19
517,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1350,1000,30-Jan-19
518,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1650,1250,29-Jan-19
519,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1400,1000,28-Jan-19
520,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1200,26-Jan-19
521,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,25-Jan-19
522,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,24-Jan-19
523,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1500,1000,23-Jan-19
524,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1150,22-Jan-19
525,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,21-Jan-19
526,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1100,19-Jan-19
527,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,1750,18-Jan-19
528,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,3000,2500,17-Jan-19
529,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,16-Jan-19
530,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,3000,2500,15-Jan-19
531,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,14-Jan-19
532,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,12-Jan-19
533,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2250,11-Jan-19
534,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,3000,2000,10-Jan-19
535,Bangalore,Channapatana,Tomato,Tomato,FAQ,1300,3500,2500,09-Jan-19
536,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,4000,2500,08-Jan-19
537,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1400,07-Jan-19
538,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,05-Jan-19
539,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,04-Jan-19
540,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1650,1250,03-Jan-19
541,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1400,1100,02-Jan-19
542,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1250,1000,01-Jan-19
543,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,31-Dec-19
544,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,30-Dec-19
545,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,27-Dec-19
546,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,26-Dec-19
547,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,24-Dec-19
